Date,Headline,Ticker,Content
2017-12-08 00:00:00 UTC,Aquinox Pharmaceuticals Announces FDA Panel Voted 15 to 0 That Patients With Interstitial Cystitis and Patients With Bladder Pain Syndrome Should Be Combined in Clinical Trials,A,
2017-11-21 00:00:00 UTC,"Deutsche Bank Says Agilent Can Be The Next 'Compounder' In The Life Science Tools & Diagnostics Space Based On Product Cycles, Margin Expansion Opportunities, and Balanced End Market Exposures",A,
2017-11-21 00:00:00 UTC,33 Stocks Moving In Tuesday's Pre-Market Session,A,
2017-11-21 00:00:00 UTC,"14 Stocks To Watch For November 21, 2017",A,
2017-11-20 00:00:00 UTC,7 Stock's Moving In Monday's After-Hours Session,A,
2017-11-20 00:00:00 UTC,"Agilent Sees Q1 Adj. EPS $0.55-$0.57 vs $0.60 Est., Sales $1.145B-$1.165B vs $1.15B Est.",A,
2017-11-20 00:00:00 UTC,"Agilent Sees FY18 Adj. EPS $2.50-$2.56 vs $2.59 Est., Sales $4.72B-$4.74B vs $4.73B Est.",A,
2017-11-20 00:00:00 UTC,"Agilent Reports Q4 Adj. EPS $0.67 vs $0.62 Est., Sales $1.19B vs $1.17B Est.",A,
2017-11-20 00:00:00 UTC,"7 Stocks To Watch For November 20, 2017",A,
2017-11-20 00:00:00 UTC,"Earnings Scheduled For November 20, 2017",A,
2017-11-15 00:00:00 UTC,Agilent Raises Qtr. Dividend From $0.13/Share To $0.149/Share,A,
2017-11-14 00:00:00 UTC,"Morgan Stanley Maintains Overweight on Agilent Technologies, Raises Price Target to $88.00",A,
2017-09-22 00:00:00 UTC,Agilent Technologies Receives FDA Approval For Use Of Dako PD-L1 For Treatment With Merck's KEYTRUDA In Gastric or Gastroesophageal Junction Cancer,A,
2017-09-19 00:00:00 UTC,"Agilent Reports Dako PD-L1 IHC 28-8 PharmDx Approved For 2 New Indications: Urothelial Carcinoma, Squamous Cell Carcinoma Of Head And Neck",A,
2017-09-13 00:00:00 UTC,Agilent Reports FDA Approval Of GenetiSure Dx Postnatal Assay,A,
2017-08-23 00:00:00 UTC,Agilent Files Civil Lawsuit against Shanghai Echrom Electronic Technology Co.,A,
2017-08-16 00:00:00 UTC,12 Biggest Mid-Day Gainers For Wednesday,A,
2017-08-16 00:00:00 UTC,"3 Things Deutsche Bank Likes About Agilent's Q3, And One Thing To Be Cautious Of",A,
2017-08-16 00:00:00 UTC,5 Things That Stood Out In Another Beat And Raise Quarter From Agilent,A,
2017-08-16 00:00:00 UTC,20 Stocks Moving In Wednesday's Pre-Market Session,A,
2017-08-16 00:00:00 UTC,A Peek Into The Markets: U.S. Stock Futures Rise; All Eyes On Fed Minutes,A,
2017-08-16 00:00:00 UTC,"8 Stocks To Watch For August 16, 2017",A,
2017-08-15 00:00:00 UTC,"Agilent Sees Q4 Adj. EPS $0.60-$0.62 vs $0.60 Est., Sales $1.15B-$1.17B vs $1.15B Est.; FY17 Adj. EPS $2.29-$2.31 vs $2.23 Est., Sales $4.435B-$4.455B vs $4.41B Est.",A,
2017-08-15 00:00:00 UTC,"Agilent Technologies Reports Q3 Adj. EPS $0.59 vs $0.52 Est., Sales $1.11B vs $1.09B Est.",A,
2017-08-15 00:00:00 UTC,"10 Stocks To Watch For August 15, 2017",A,
2017-08-15 00:00:00 UTC,"Earnings Scheduled For August 15, 2017",A,
2017-07-24 00:00:00 UTC,"Agilent Acquires Powerful Next Gen Sequencing IP Portfolio, No Terms Disclosed",A,
2017-07-13 00:00:00 UTC,Wells Fargo Upgrades Agilent Technologies to Outperform,A,
2017-07-07 00:00:00 UTC,Agilent Reports Purchase Of Cobalt Light Systems For £40M In Cash,A,
2017-06-28 00:00:00 UTC,Unisys ClearPath Software Selected by Malaysia's ANGKASA,A,
2017-06-23 00:00:00 UTC,Why Agilent Technologies (A) Stock Might be a Great Pick,A,
2017-06-19 00:00:00 UTC,All Mixed Up,A,
2017-06-14 00:00:00 UTC,"Goldman Sachs Global Healthcare Conference Continues Today, Presenters Include: Agilent, Sage Therapeutics, and GW Pharmaceuticals",A,
2017-06-08 00:00:00 UTC,Unisys Launches FamilyNow for Aiding Social Service Agencies,A,
2017-06-06 00:00:00 UTC,"Jefferies Health Care Conference Begins Today, Presenters Include: Agilent Technologies, Civitas Solutions, Aeri Pharmaceuticals, Alkermes, Alnylam Pharmaceuticals, Heron Therapeutics",A,
2017-06-02 00:00:00 UTC,Agilent Reports Deal with Agendia for Molecular Cancer Diagnostics,A,
2017-05-30 00:00:00 UTC,Agilent Spikes to High of $60.40 on Volume,A,
2017-05-23 00:00:00 UTC,15 Biggest Mid-Day Gainers For Tuesday,A,
2017-05-23 00:00:00 UTC,Agilent Technologies Sharply Higher After Q2 Beat,A,
2017-05-23 00:00:00 UTC,5 Biggest Price Target Changes For Tuesday,A,
2017-05-23 00:00:00 UTC,20 Stocks Moving In Tuesday's Pre-Market Session,A,
2017-05-23 00:00:00 UTC,A Peek Into The Markets: U.S. Stock Futures Gain Ahead Of Economic Reports,A,
2017-05-23 00:00:00 UTC,"8 Stocks To Watch For May 23, 2017",A,
2017-05-22 00:00:00 UTC,"UPDATE: Agilent Raises FY17 Adj. EPS Outlook to $2.15-$2.21 vs $2.16 Est., Sales to $4.36B-$4.38B vs $4.35B Est.",A,
2017-05-22 00:00:00 UTC,"Agilent Sees Q3 Adj. EPS $0.49-$0.51 vs $0.53 Est., Sales $1.06B-$1.08B vs $1.08B Est.",A,
2017-05-22 00:00:00 UTC,Agilent Raises FY Outlook,A,
2017-05-22 00:00:00 UTC,"Agilent Reports Q2 Adj. EPS $0.58 vs $0.48 Est., Sales $1.1B vs $1.05B Est.",A,
2017-05-22 00:00:00 UTC,"5 Stocks To Watch For May 22, 2017",A,
2017-05-22 00:00:00 UTC,"Earnings Scheduled For May 22, 2017",A,
2017-03-31 00:00:00 UTC,7 Biggest Price Target Changes For Friday,A,
2017-03-15 00:00:00 UTC,Agilent Names Koh Boon Hwee Chair,A,
2017-03-15 00:00:00 UTC,18 Biggest Mid-Day Gainers For Wednesday,A,
2017-03-15 00:00:00 UTC,"Benzinga's Top Upgrades, Downgrades For March 15, 2017",A,
2017-03-15 00:00:00 UTC,Morgan Stanley Upgrades Agilent Technologies To Overweight,A,
2017-03-13 00:00:00 UTC,The Technician's Playbook: 11 Sector Pair Trades,A,
2017-03-08 00:00:00 UTC,"Cowen Annual Healthcare Conference Concludes Today; Presenters Include Agilent Tech, Incyte, GW Pharma, Teva Pharma, NantKwest, Seattle Genetics, And Celgene",A,
2017-02-15 00:00:00 UTC,5 Biggest Price Target Changes For Wednesday,A,
2017-02-14 00:00:00 UTC,Agilent Raises FY17 Outlook,A,
2017-02-14 00:00:00 UTC,"Agilent Reports Q1 Adj. EPS $0.53 vs $0.49 Est., Sales $1.07B vs $1.05B Est.",A,
2017-02-14 00:00:00 UTC,"Earnings Scheduled For February 14, 2017",A,
2017-01-18 00:00:00 UTC,Deutsche Bank Optimistic On Fundamentals In Life Science Tools/Diagnostics Sector,A,
2017-01-11 00:00:00 UTC,Hearing Thermo Fisher In Talks To Buy Agilent,A,
2017-01-04 00:00:00 UTC,7 Biggest Price Target Changes For Wednesday,A,
2017-01-04 00:00:00 UTC,"Benzinga's Top Upgrades, Downgrades For January 4, 2017",A,
2017-01-04 00:00:00 UTC,"Barclays Upgrades Agilent Technologies to Overweight, Raises Target to $51.00",A,
2016-12-20 00:00:00 UTC,Agilent to Buy Multiplicom for €68M in Cash,A,
2016-12-06 00:00:00 UTC,Pressure Biosciences CEO On Its Beaten Down Stock: 'We Can Now Begin To Focus On The Area That Is Most Important',A,
2016-11-16 00:00:00 UTC,"The Market In 5 Minutes: DryShips, Trump And Target",A,
2016-11-16 00:00:00 UTC,A Peek Into The Markets: U.S. Stock Futures Decline Ahead Of Economic Data,A,
2016-11-16 00:00:00 UTC,"Keep an Eye on These 8 Stocks for November 16, 2016",A,
2016-11-15 00:00:00 UTC,"Agilent Technologies Sees FY17 Rev. $4.35B-$4.37B vs. Est. $4.35B, EPS $2.10-$2.16 vs. Est. $2.19; Q4 Rev. $1.04-$1.04B vs. Est. $1.08B, EPS $0.48-$0.50 vs. Est. $0.53",A,
2016-11-15 00:00:00 UTC,"Agilent Technologies Reports Q4 EPS $0.59 vs. Est. $0.52, Rev. $1.11B vs. Est. $1.07B",A,
2016-11-15 00:00:00 UTC,8 Stocks You Should Be Watching Today,A,
2016-11-15 00:00:00 UTC,"Earnings Scheduled For November 15, 2016",A,
2016-11-10 00:00:00 UTC,"Leerink Swann Assumes Agilent Technologies, Inc. Common Stock at Outperform",A,
2016-09-07 00:00:00 UTC,Goldman's 7 Favorite Biotech Ideas For 2016,A,
2016-09-07 00:00:00 UTC,"Goldman Bullish On Agilent Technologies, Raises Price Target To $53",A,
2016-08-18 00:00:00 UTC,BTIG Thinks Agilent's Transformation Is In The Early Innings,A,
2016-08-18 00:00:00 UTC,10 Biggest Price Target Changes For Thursday,A,
2016-08-18 00:00:00 UTC,"Goldman Keeps Agilent On Conviction Buy List Following Mixed Q3, Light Guidance",A,
2016-08-18 00:00:00 UTC,20 Stocks Moving In Thursday's Pre-Market Session,A,
2016-08-18 00:00:00 UTC,"Evercore ISI Group Maintains Buy on Agilent Technologies, Raises PT to $53.00",A,
2016-08-18 00:00:00 UTC,"10 Stocks To Watch For August 18, 2016",A,
2016-08-17 00:00:00 UTC,"After-Hours Action: Cisco, Agilent, NetApp And L Brands On The Move",A,
2016-08-17 00:00:00 UTC,"Agilent Beats Earnings Estimates, Misses On Sales And Guidance",A,
2016-08-17 00:00:00 UTC,"Agilent Sees FY16 Adj. EPS $1.89-$1.91 vs $1.91 Est., Sales $4.14B-$4.16B vs $4.18B Est.",A,
2016-08-17 00:00:00 UTC,"Agilent Tech Reports Q3 Adj. EPS $0.49 vs $0.47 Est., Sales $1.04B vs $1.05B Est.",A,
2016-08-17 00:00:00 UTC,12 Stocks You Should Be Watching Today,A,
2016-08-17 00:00:00 UTC,"Earnings Scheduled For August 17, 2016",A,
2016-07-22 00:00:00 UTC,"BTIG Research Assumes Agilent Technologies at Buy, Announces $55.00 PT",A,
2016-07-13 00:00:00 UTC,Stocks Hitting 52-Week Highs,A,
2016-06-27 00:00:00 UTC,Agilent Technologies Announces Its Plan To Acquire Assets of iLab Solutions,A,
2016-06-08 00:00:00 UTC,7 Takeaways From Agilent's 10Q,A,
2016-05-17 00:00:00 UTC,Benzinga's Volume Movers,A,
2016-05-17 00:00:00 UTC,Agilent's Guidance 'Still Feels Conservative' To Wells Fargo,A,
2016-05-17 00:00:00 UTC,Stocks Hitting 52-Week Highs,A,
2016-05-17 00:00:00 UTC,Mid-Morning Market Update: Markets Open Lower; Home Depot Profit Tops Views,A,
2016-05-17 00:00:00 UTC,Top 10 Gainers In Today's Pre-Market Session,A,
2016-05-17 00:00:00 UTC,"Agilent's FY17 Outlook Weaker Than Expected, But Looks Beatable, Morgan Stanley Says",A,
2016-05-17 00:00:00 UTC,10 Stocks Moving In Tuesday's Pre-Market Session,A,
2016-05-17 00:00:00 UTC,"Under-Promising, Over-Delivering: Has Agilent's Management Gained Credibility?",A,
2016-05-17 00:00:00 UTC,7 Stocks You Should Be Watching Today,A,
2016-05-16 00:00:00 UTC,Agilent Q2'16 Earnings Conference Call: Full Transcript,A,
2016-05-16 00:00:00 UTC,"Agilent Sees Q3 Rev. $1.03-$1.05B vs. Est. $1.04B, EPS $0.45-$0.47 vs. Est. $0.47; FY16 Rev. $4.16-$4.18B vs. Est. $4.13B, EPS $1.88-$1.92 vs. Est. $1.86",A,
2016-05-16 00:00:00 UTC,"Agilent Technologies Reports Q2 EPS $0.44 vs. Est. $0.39, Rev. $1.02B vs. Est. $983.26M",A,
2016-05-16 00:00:00 UTC,"Earnings Scheduled For May 16, 2016",A,
2016-05-16 00:00:00 UTC,"Must Watch Stocks for May 16, 2016",A,
2016-05-11 00:00:00 UTC,Goldman Adds Agilent To Conviction List: 'EPS Drivers Are Underappreciated',A,
2016-05-11 00:00:00 UTC,"Goldman Sachs Maintains Buy on Agilent Technologies, Raises PT to $49.00, Added To Conviction List",A,
2016-05-10 00:00:00 UTC,Agilent Technologies Launches InfinityLab,A,
2016-05-03 00:00:00 UTC,Agilent Technologies Launches New Atomic Spectroscopy Platform,A,
2016-04-18 00:00:00 UTC,Agilent Technologies Unveils New Software To Help Researchers,A,
2016-04-07 00:00:00 UTC,Agilent Reports Deal with Applied Spectral Imaging for Co-Marketing of Fluorescence In Situ Hybridization,A,
2016-04-06 00:00:00 UTC,Agilent Subsidiary Dako Reports Commercial Availability Of New Lung Cancer Test In EU,A,
2016-03-08 00:00:00 UTC,"Amedisys Reports Q4 Corp Ops $0.40 Vs Est $0.35, Sales $338.4M Vs Est $322.01M",A,
2016-02-29 00:00:00 UTC,25 Headlines Moving The Markets This Week,A,
2016-02-17 00:00:00 UTC,"Baird Maintains Outperform on Agilent Technologies, Lowers PT to $46.00, Says FY 2016 Upside Offers Cushion",A,
2016-02-17 00:00:00 UTC,"Barclays Chiefly Concerned With Impact Of FX On Agilent FY 2016 Guidance, Pleased With Co's Report, Lowers PT By $2 To $42 And Awaits Clarity On Marco Environment",A,
2016-02-17 00:00:00 UTC,"Bank of America Maintains Equal-weight on Agilent Technologies, Lowers PT to $42.00",A,
2016-02-16 00:00:00 UTC,Earnings Recap For February 16,A,
2016-02-16 00:00:00 UTC,"Agilent Sees Q2 Rev. $965-$985M vs. Est. $1.01B, EPS $0.37-$0.39 vs. Est. $0.43, FY16 Rev. $4.1-$4.12B vs. Est. $4.16B, EPS $1.81-$1.87 vs. Est. $1.89",A,
2016-02-16 00:00:00 UTC,"Agilent Tech Reports Q1 EPS $0.46 Vs Est $0.43, Sales $1.03B Vs Est $1.02B",A,
2016-02-16 00:00:00 UTC,"Keep An Eye On These 7 Stocks For February 16, 2016",A,
2016-02-16 00:00:00 UTC,"Earnings Scheduled For February 16, 2016",A,
2016-01-07 00:00:00 UTC,Benzinga's Top Upgrades,A,
2016-01-07 00:00:00 UTC,Cowen &amp; Company Upgrades Agilent Technologies to Outperform,A,
2016-01-06 00:00:00 UTC,Deutsche Bank Initiates Coverage on Agilent Technologies at Hold,A,
2015-12-28 00:00:00 UTC,Transocean Announces Shell Early Termination of Polar Pioneer Contract,A,
2015-12-09 00:00:00 UTC,Benzinga's Top Upgrades,A,
2015-12-09 00:00:00 UTC,"Baird Upgrades Agilent Technologies to Outperform, Raises to $48.00",A,
2015-12-08 00:00:00 UTC,"Goldman Upgrades Agilent Technologies, FEI Company And Myriad Genetics",A,
2015-12-08 00:00:00 UTC,"Goldman Sachs Upgrades Agilent Technologies to Buy, Raises PT to $48.00",A,
2015-11-17 00:00:00 UTC,US Stock Futures Surge Ahead Of Wal-Mart Earnings,A,
2015-11-17 00:00:00 UTC,10 Stocks You Should Be Watching Today,A,
2015-11-16 00:00:00 UTC,Glenview Shows New ~4.6M Share Stake in Agilent Tech,A,
2015-11-16 00:00:00 UTC,Agilent Q4 Profit Beats Views,A,
2015-11-16 00:00:00 UTC,"Agilent Sees FY16 Sales $4.15B-$4.17B vs $4.21B Est., Adj. EPS $1.85-$1.91 vs $1.97 Est.",A,
2015-11-16 00:00:00 UTC,"Agilent Sees Q1 Sales $1B-$1.02B vs $1.05B Est., Adj. EPS $0.42-$0.44 vs $0.47 Est.",A,
2015-11-16 00:00:00 UTC,"Agilent Reports Q4 Adj. EPS $0.50 vs $0.47 Est., Sales $1.04B, Inline",A,
2015-11-16 00:00:00 UTC,Agilent Technologies Rangebound Ahead Of Q4 Report,A,
2015-11-16 00:00:00 UTC,"Must Watch Stocks for November 16, 2015",A,
2015-11-16 00:00:00 UTC,"Earnings Scheduled For November 16, 2015",A,
2015-11-05 00:00:00 UTC,Agilent Reports Instrument Control Exchange Deal with Thermo Fisher Scientific,A,
2015-10-12 00:00:00 UTC,US Stock Futures Flat Ahead Of Fed Speakers,A,
2015-10-12 00:00:00 UTC,"Agilent's Dako Announces FDA Approval of New Test for Lung Cancer Patients, PD-L1 IHC 28-8 pharmD",A,
2015-10-09 00:00:00 UTC,"Dako, an Agilent Technologies Company, Announces FDA Approval of New Test for Lung Cancer Patients",A,
2015-10-05 00:00:00 UTC,"Agilent Company Dako, Announces FDA Approval of New Companion Diagnostic for Lung Cancer",A,
2015-10-02 00:00:00 UTC,"Dako, an Agilent Technologies Company, Announces FDA Approval of New Companion Diagnostic for Lung Cancer",A,
2015-09-15 00:00:00 UTC,"Bruker Corp Has 'Great Story,' But It's Not Time To Jump In Yet",A,
2015-09-10 00:00:00 UTC,"8-K from Opthotech Shows Co. Entered Into Commercial Manufacturing, Supply Deal with Agilent",A,
2015-09-09 00:00:00 UTC,Agilent Technologies To Acquire Seahorse Bioscience FOr $235M Cash; Seahorse FY15 Rev. Estimated At $49M; Transaction To Be Accretive In FY16,A,
2015-09-02 00:00:00 UTC,Agilent Technologies No Longer to Include Orders in Financial Reporting,A,
2015-08-18 00:00:00 UTC,Watch These After-Hours Movers On Tuesday,A,
2015-08-18 00:00:00 UTC,7 Stocks You Should Be Watching Today,A,
2015-08-17 00:00:00 UTC,Agilent Beats Q3 Expectations,A,
2015-08-17 00:00:00 UTC,"Agilent Sees FY15 Sales $4.03B-$4.05B vs $4.06B Est., Adj. EPS $1.68-$1.72 vs $1.70 Est.",A,
2015-08-17 00:00:00 UTC,"Agilent Sees Q4 Sales $1.03B-$1.05B vs $1.06B Est., Adj. EPS $0.45-$0.49 vs $0.50 Est.",A,
2015-08-17 00:00:00 UTC,"Agilent Technologies Reports Q3 EPS $0.44 vs. Est. $0.41, Rev. $1.014B vs. Est. $1B",A,
2015-08-17 00:00:00 UTC,Must Watch Stocks for Today,A,
2015-08-17 00:00:00 UTC,"Earnings Scheduled For August 17, 2015",A,
2015-06-25 00:00:00 UTC,Shares of Agilent Selling Off Following News of Thermo Fisher Acquisition; Heavy Call Activity in Both Stocks Wednesday on Rumor of Potential Deal,A,
2015-06-25 00:00:00 UTC,Unusual Covered Call Opportunity In Agilent,A,
2015-06-24 00:00:00 UTC,Agilent Shares Spike to Higher With Unusual Call Activity,A,
2015-06-24 00:00:00 UTC,Option Alert: Agilent Aug $45 Call; 2677 Contract Sweep @Ask @$0.13; Now $39.45,A,
2015-06-12 00:00:00 UTC,"Agios Reports New, Final Data from Phase 1 Multiple Ascending Dose (MAD) Study in Healthy Volunteers for AG-348, an Investigational Medicine for Pyruvate Kinase (PK) Deficiency",A,
2015-06-11 00:00:00 UTC,"Agilent Tech, Waters Corp. Announce Formal Agreement To Exchange Instrument Controls To Improve Productivity",A,
2015-05-28 00:00:00 UTC,Agilent Announces $1.14B Buyback Plan,A,
2015-05-20 00:00:00 UTC,What's Agilent Worth Now?,A,
2015-05-19 00:00:00 UTC,Morning Market Losers,A,
2015-05-19 00:00:00 UTC,Morgan Stanley Cuts Agilent Outlook After This 'Shortfall',A,
2015-05-19 00:00:00 UTC,10 Stocks You Should Be Watching Today,A,
2015-05-18 00:00:00 UTC,"Momo, Take-Two, Urban Outfitters Lead Monday's After-Hours Movers",A,
2015-05-18 00:00:00 UTC,"Agilent Technologies Misses Q2 Expectations, Shares Drop",A,
2015-05-18 00:00:00 UTC,"Agilent Sees FY15 Adj. EPS $1.67-$1.73 vs $1.69 Est., Sales $4.05B-$4.111B vs $4.07B Est.; Sees Q3 Sales $995M-$1.015B vs $1B Est.",A,
2015-05-18 00:00:00 UTC,Will Agilent Technologies' Earnings Really Fall 45% YoY?,A,
2015-05-18 00:00:00 UTC,"Earning & Economic Calendar for Monday May 18, 2015",A,
2015-05-18 00:00:00 UTC,"Keep an Eye on These 5 Stocks for May 18, 2015",A,
2015-05-18 00:00:00 UTC,"Earnings Scheduled For May 18, 2015",A,
2015-05-04 00:00:00 UTC,"Agilent Announces Purchase of Catagenia, No Terms Disclosed",A,
2015-04-23 00:00:00 UTC,Agilent Announces Collaboration with National University of Singapore Bioanalytical Studies,A,
2015-03-30 00:00:00 UTC,"Agilent Tech Reports Rigaku To Buy Agilent's X-Ray Diffraction Business, No Terms Disclosed",A,
2015-03-24 00:00:00 UTC,Agilent's Dako Unit Reports Expanded Collaboration Deal with Amgen for Companion Diagnostics,A,
2015-03-10 00:00:00 UTC,UBS Initiates Coverage on Agilent Technologies at Neutral,A,
2015-02-25 00:00:00 UTC,BTIG Research Upgrades Agilent Technologies to Buy,A,
2015-02-18 00:00:00 UTC,Agilent Technologies Begins Innovative Cloning Kit,A,
2015-02-17 00:00:00 UTC,"Agilent Sees FY15 Adj. EPS $1.67-$1.73 vs $1.73 Est., Sales $4.06B-$4.12B vs $4.12B Est.; Sees Q2 Adj. EPS $0.37-$0.41 vs $0.39 Est.",A,
